skate_accelerometerAccelerationX(G),skate_accelerometerAccelerationY(G),skate_accelerometerAccelerationZ(G),skate_motionYaw(rad),skate_motionRoll(rad),skate_motionPitch(rad),skate_motionQuaternionX(R),skate_motionQuaternionY(R),skate_motionQuaternionZ(R),skate_motionQuaternionW(R),skate_motionGravityX(G),skate_motionGravityY(G),skate_motionGravityZ(G),boulder ->,boulder_accelerometerAccelerationX(G),boulder_accelerometerAccelerationY(G),boulder_accelerometerAccelerationZ(G),boulder_motionYaw(rad),boulder_motionRoll(rad),boulder_motionPitch(rad),boulder_motionQuaternionX(R),boulder_motionQuaternionY(R),boulder_motionQuaternionZ(R),boulder_motionQuaternionW(R),boulder_motionGravityX(G),boulder_motionGravityY(G),boulder_motionGravityZ(G),swimming ->,swim_accelerometerAccelerationX(G),swim_accelerometerAccelerationY(G),swim_accelerometerAccelerationZ(G),swim_motionYaw(rad),swim_motionRoll(rad),swim_motionPitch(rad),swim_motionQuaternionX(R),swim_motionQuaternionY(R),swim_motionQuaternionZ(R),swim_motionQuaternionW(R),swim_motionGravityX(G),swim_motionGravityY(G),swim_motionGravityZ(G)
,,,,,,,,,,,,,,0.208038330078125,-1.17005920410156,0.332321166992188,-1.76566191133464,1.8301266417059,0.716248926613866,0.709176291345644,0.306234287159245,-0.264756027417526,0.577229327757325,0.729052245616913,-0.656559944152832,0.193420901894569,,0.40283203125,0.003662109375,-0.69189453125,,,,,,,,,,
,,,,,,,,,,,,,,0.441574096679688,-0.556472778320312,0.535308837890625,-1.67593095405992,1.78531281429505,0.713386636677102,0.688934818349673,0.325348295181172,-0.255038021640074,0.595376132445574,0.738818347454071,-0.654398322105408,0.160965397953987,,0.3994140625,-0.09326171875,-0.78076171875,,,,,,,,,,
,,,,,,,,,,,,,,0.409347534179688,-0.4815673828125,-0.949172973632812,-1.63235831285721,1.76381276597501,0.703926031482516,0.678033976973319,0.336723717294929,-0.25242756232939,0.60263366672152,0.748151004314423,-0.647215485572815,0.146225869655609,,0.429931640625,-0.175048828125,-0.823974609375,,,,,,,,,,
,,,,,,,,,,,,,,0.323394775390625,-1.24441528320312,-0.395614624023438,-1.66692092566219,1.79675084610664,0.681100540107965,0.685734045523092,0.341750872662402,-0.258940129938595,0.588153985521093,0.757132411003113,-0.629648387432098,0.17404967546463,,0.41650390625,-0.086181640625,-0.93603515625,,,,,,,,,,
,,,,,,,,,,,,,,0.316024780273438,-2.03700256347656,-0.219131469726562,-1.69223718628399,1.82669284054239,0.647926137401608,0.690769761260386,0.351774428060982,-0.266707457738917,0.572676967248705,0.771373093128204,-0.603534162044525,0.201816216111183,,0.27001953125,-0.251953125,-1.057861328125,,,,,,,,,,
,,,,,,,,,,,,,,-0.728591918945312,-1.19586181640625,-0.721206665039062,-1.6406866246736,1.8217780196755,0.624812763578214,0.678353286437469,0.374905027221606,-0.261068573231573,0.575435600865758,0.785660862922668,-0.584945440292358,0.201433926820755,,0.1513671875,-0.92333984375,-0.9326171875,,,,,,,,,,
,,,,,,,,,,,,,,-0.66461181640625,1.59953308105469,0.248397827148438,-1.56361624189413,1.81891459753085,0.620992523570908,0.66259679288151,0.401037223652554,-0.24092681339869,0.584883534595816,0.788394808769226,-0.581842660903931,0.199730724096298,,0.122802734375,-0.07177734375,-1.3916015625,,,,,,,,,,
,,,,,,,,,,,,,,0.147659301757812,0.507003784179688,0.450347900390625,-1.51680608514881,1.81130050376774,0.632346382337082,0.653632943643427,0.410891752654619,-0.225829875334381,0.59408139538711,0.783425986766815,-0.591039061546326,0.192136108875275,,0.302490234375,0.03564453125,-1.024169921875,,,,,,,,,,
,,,,,,,,,,,,,,0.609771728515625,-0.248397827148438,0.619644165039062,-1.55859742007672,1.8280979475326,0.629828817387965,0.663750323067466,0.402813178383613,-0.233466253262221,0.585380503096365,0.781524538993835,-0.589006423950195,0.205645889043808,,0.381103515625,-0.146484375,-0.762939453125,,,,,,,,,,
,,,,,,,,,,,,,,-0.047515869140625,-1.42933654785156,0.453399658203125,-1.63039437110381,1.83736426669742,0.635136514435893,0.679523161965424,0.379834730571707,-0.249443384318947,0.575978846566438,0.776558637619019,-0.593287408351898,0.212052300572395,,0.225341796875,-0.510009765625,-0.91259765625,,,,,,,,,,
,,,,,,,,,,,,,,0.589889526367188,-1.98336791992188,0.596527099609375,-1.69163580588056,1.8433283492445,0.634255487109009,0.691540824810178,0.360806842144542,-0.265182586222095,0.566804820976572,0.77578330039978,-0.592577934265137,0.216820582747459,,0.02099609375,0.105712890625,-1.09375,,,,,,,,,,
,,,,,,,,,,,,,,1.559326171875,-1.13088989257812,0.585601806640625,-1.69479856096267,1.82870058714419,0.622585666248923,0.688974972021187,0.359044954092494,-0.274868242259028,0.566434033519359,0.78550523519516,-0.583137631416321,0.207199588418007,,0.076416015625,0.1220703125,-1.1123046875,,,,,,,,,,
,,,,,,,,,,,,,,1.43243408203125,0.640853881835938,0.593154907226562,-1.64842128815925,1.79890074000796,0.606864658597153,0.674692336925447,0.371034991334867,-0.276839969153589,0.574876399846109,0.800162136554718,-0.570294797420502,0.185753434896469,,0.06103515625,-0.146484375,-0.991943359375,,,,,,,,,,
,,,,,,,,,,,,,,1.21333312988281,0.83258056640625,-0.387466430664062,-1.62667001684711,1.78005644756896,0.600145523138845,0.667214761734682,0.374889259320065,-0.27904738065891,0.580012875115166,0.807250261306763,-0.564762592315674,0.171434983611107,,0.1494140625,-0.110107421875,-1.01220703125,,,,,,,,,,
,,,,,,,,,,,,,,0.5843505859375,-0.985061645507812,-0.480667114257812,-1.66317441530145,1.78678716955251,0.592766777603386,0.674051681908218,0.366784236695981,-0.289670436856023,0.572026626001242,0.81012636423111,-0.558657944202423,0.177752688527107,,0.109130859375,-0.4599609375,-1.04150390625,,,,,,,,,,
,,,,,,,,,,,,,,0.142196655273438,-1.67666625976562,0.33465576171875,-1.70240416500318,1.7942328107055,0.57901231645387,0.680691196139608,0.359710886389603,-0.302619784410667,0.56186180704475,0.816196858882904,-0.54719752073288,0.185464859008789,,-0.058349609375,-0.81298828125,-1.052978515625,,,,,,,,,,
,,,,,,,,,,,,,,-0.0021514892578125,-0.798294067382812,0.335418701171875,-1.71767017844677,1.78465763687011,0.575509402912714,0.681545295025615,0.352873187453971,-0.311258869640524,0.560441126650403,0.819803357124329,-0.544262230396271,0.178046956658363,,0.153076171875,-0.695556640625,-0.959716796875,,,,,,,,,,
,,,,,,,,,,,,,,0.283432006835938,-0.46478271484375,0.0687103271484375,-1.72426419265089,1.76643477556017,0.573959636033603,0.679645795537332,0.345981220723013,-0.319791858646343,0.562238000572321,0.823737978935242,-0.542961418628693,0.16324283182621,,-0.01171875,-0.5166015625,-0.93017578125,,,,,,,,,,
,,,,,,,,,,,,,,0.841476440429688,-0.672576904296875,-0.10089111328125,-1.71890486667426,1.74463408270487,0.574754342982577,0.675301267838064,0.341400890568904,-0.325417976378967,0.567024401668695,0.826675593852997,-0.543628633022308,0.145172744989395,,-0.19384765625,-0.52783203125,-1.03466796875,,,,,,,,,,
,,,,,,,,,,,,,,1.58369445800781,-0.48577880859375,0.3155517578125,-1.70547958700005,1.72750964946181,0.576567490066167,0.670440258987426,0.340486010078524,-0.326794158813702,0.572524707344711,0.82806521654129,-0.545149564743042,0.130841732025147,,-0.223388671875,-0.53515625,-1.086669921875,,,,,,,,,,
,,,,,,,,,,,,,,1.58767700195312,0.21728515625,0.931076049804688,-1.69906420289618,1.71522458896217,0.572324687654624,0.666798342937194,0.340404930538132,-0.330372616845426,0.574767985808375,0.831891536712646,-0.541587769985199,0.120991095900536,,-0.24267578125,-0.6318359375,-1.068359375,,,,,,,,,,
,,,,,,,,,,,,,,1.62545776367188,-0.251785278320312,0.79913330078125,-1.69097355880146,1.69414112455496,0.573171789893492,0.662032164591976,0.336746707343864,-0.334779818530734,0.579859791608651,0.833801746368408,-0.542299687862396,0.103369861841202,,-0.2412109375,-0.76123046875,-1.03759765625,,,,,,,,,,
,,,,,,,,,,,,,,1.87484741210938,-0.743881225585938,-0.125595092773438,-1.69085568760319,1.67257133509623,0.572051085511751,0.658212565555373,0.33085979745204,-0.342209780752795,0.583249759260667,0.836441338062286,-0.541357696056366,0.0854239761829376,,-0.290771484375,-0.74267578125,-0.967041015625,,,,,,,,,,
,,,,,,,,,,,,,,1.23223876953125,-1.04136657714844,-0.293350219726562,-1.68659641555396,1.65692520835565,0.565147237492043,0.653862274060325,0.329829526613206,-0.348212674071931,0.585170485110131,0.841379284858704,-0.535540163516998,0.0726467818021774,,-0.2236328125,-0.6328125,-0.92236328125,,,,,,,,,,
,,,,,,,,,,,,,,0.33203125,-0.627410888671875,-0.52386474609375,-1.68251920052929,1.64635254936073,0.552171985442924,0.649496785071612,0.332095054816389,-0.354421710501253,0.585022957506446,0.84895795583725,-0.524537682533264,0.0642663985490799,,-0.1552734375,-0.716064453125,-0.849609375,,,,,,,,,,
,,,,,,,,,,,,,,0.117691040039062,-0.468994140625,-0.548751831054688,-1.68696417417833,1.6451464711906,0.538810444917238,0.64809360224686,0.334444887445219,-0.36016272950746,0.581725001497135,0.855948209762573,-0.513115346431732,0.0637573972344398,,-0.1064453125,-0.745849609375,-0.7958984375,,,,,,,,,,
,,,,,,,,,,,,,,0.65130615234375,-0.455596923828125,-0.22430419921875,-1.69639443683202,1.65114367827715,0.529839242109313,0.649461114033127,0.335899330279343,-0.36365706063511,0.577170011927443,0.860104262828827,-0.505394637584686,0.0692561939358711,,-0.076416015625,-0.74609375,-0.762451171875,,,,,,,,,,
,,,,,,,,,,,,,,1.19110107421875,-0.437088012695312,0.00482177734375,-1.70459755573721,1.65579203719235,0.525008832009499,0.650993124645773,0.336062353055817,-0.365958695894632,0.573885114790782,0.862195551395416,-0.501220643520355,0.0734599083662033,,-0.046875,-0.729248046875,-0.710205078125,,,,,,,,,,
,,,,,,,,,,,,,,0.983184814453125,-0.567123413085938,-0.07958984375,-1.71137390687259,1.65527163210664,0.5241424698036,0.651909097308408,0.333973711983387,-0.368330081792224,0.572546012514893,0.862666070461273,-0.500470757484436,0.073047824203968,,-0.046875,-0.757080078125,-0.656005859375,,,,,,,,,,
,,,,,,,,,,,,,,0.737655639648438,-0.518707275390625,-0.046844482421875,-1.72218619029847,1.65475748096714,0.5247552898251,0.653695719825934,0.330107824931112,-0.371405260283595,0.570761578165761,0.862397789955139,-0.501001238822937,0.0725785419344902,,-0.045654296875,-0.778564453125,-0.60546875,,,,,,,,,,
,,,,,,,,,,,,,,0.875762939453125,-0.420425415039062,-0.152969360351562,-1.73337883568238,1.65400959182606,0.52076102718634,0.654836588076321,0.327473186742789,-0.376024110380444,0.567940207421287,0.864439070224762,-0.497540414333344,0.0720992907881737,,-0.14599609375,-0.779296875,-0.540283203125,,,,,,,,,,
,,,,,,,,,,,,,,0.908706665039062,-0.511856079101562,-0.252029418945312,-1.73926596182995,1.65034628039431,0.517266641384899,0.654617382605678,0.325593311285163,-0.379927558378201,0.566674508564325,0.866425216197968,-0.49450621008873,0.0690698474645615,,-0.12939453125,-0.8408203125,-0.516357421875,,,,,,,,,,
,,,,,,,,,,,,,,0.824844360351562,-0.295654296875,-0.111602783203125,-1.74235090354242,1.65067133757246,0.51074657108146,0.654269380663617,0.326703549771487,-0.38261654841406,0.564624501434717,0.869598269462585,-0.48882868885994,0.0696072652935982,,-0.12841796875,-0.843505859375,-0.420166015625,,,,,,,,,,
,,,,,,,,,,,,,,0.897247314453125,-0.108642578125,-0.474822998046875,-1.73847169012208,1.65361797783966,0.505643385007605,0.653476894782139,0.330386640047168,-0.38206177841326,0.563774048241443,0.871863901615143,-0.484370410442352,0.0723747685551643,,-0.11376953125,-0.8642578125,-0.42529296875,,,,,,,,,,
,,,,,,,,,,,,,,0.759780883789062,-0.279754638671875,-0.626754760742188,-1.72997322928652,1.66118408738212,0.506853983953442,0.65366989841765,0.3349235736481,-0.376834784306915,0.564391043856908,0.870706856250763,-0.485429167747498,0.0789162740111351,,-0.1357421875,-0.917724609375,-0.44873046875,,,,,,,,,,
,,,,,,,,,,,,,,1.01936340332031,-0.03717041015625,-0.171478271484375,-1.73001485910819,1.68244053072949,0.508194430849453,0.657830114796891,0.340478835352937,-0.369478891114524,0.561087216817251,0.868185341358185,-0.486600637435913,0.0973325967788696,,-0.163330078125,-0.915771484375,-0.36572265625,,,,,,,,,,
,,,,,,,,,,,,,,1.62318420410156,0.0521087646484375,0.159164428710938,-1.72173464842995,1.70105799455748,0.51110289656002,0.660200122795868,0.347538121213023,-0.360153787320235,0.560037640369418,0.864816009998322,-0.489139497280121,0.113293893635273,,-0.178466796875,-0.811767578125,-0.345458984375,,,,,,,,,,
,,,,,,,,,,,,,,1.43296813964844,0.022003173828125,0.651199340820312,-1.71854960272411,1.72384107336597,0.511749472749095,0.663781432764848,0.3547577478193,-0.351528541946087,0.556748240424256,0.861697733402252,-0.489703327417374,0.132917702198029,,-0.21484375,-0.748291015625,-0.35302734375,,,,,,,,,,
,,,,,,,,,,,,,,0.752349853515625,-0.407791137695312,0.710540771484375,-1.71804858781006,1.74216673820125,0.512838682989926,0.667026028469406,0.35968541989991,-0.344962576958329,0.553808029074233,0.858591377735138,-0.490652710199356,0.14859464764595,,-0.2890625,-0.710205078125,-0.29638671875,,,,,,,,,,
,,,,,,,,,,,,,,0.743789672851562,-0.163284301757812,1.13563537597656,-1.72956598784637,1.76705757760059,0.508909065273256,0.672876662774169,0.363844851398873,-0.34098535185166,0.546427316706969,0.85651171207428,-0.487224847078323,0.170292153954506,,-0.31494140625,-0.776123046875,-0.25390625,,,,,,,,,,
,,,,,,,,,,,,,,0.72705078125,-0.412811279296875,1.16975402832031,-1.75009972684094,1.79074424449275,0.503776432541839,0.680023188982702,0.364835851717284,-0.340091618953584,0.537401875548469,0.85466730594635,-0.482736229896545,0.191073477268219,,-0.338623046875,-0.8427734375,-0.23193359375,,,,,,,,,,
,,,,,,,,,,,,,,0.26519775390625,-1.31077575683594,1.32772827148438,-1.77255383977882,1.80779189575457,0.507825672209799,0.68745979488864,0.360522223260572,-0.33904344630745,0.531481158088321,0.849379003047943,-0.486278474330902,0.205154493451118,,-0.3642578125,-0.809326171875,-0.143310546875,,,,,,,,,,
,,,,,,,,,,,,,,0.05322265625,-2.09394836425781,1.41465759277344,-1.77459489126585,1.8137172362905,0.514274439553753,0.689546791957702,0.359496485347154,-0.335605312676969,0.531654369772212,0.845086872577667,-0.491903275251388,0.209425002336502,,-0.388916015625,-0.817626953125,-0.17138671875,,,,,,,,,,
,,,,,,,,,,,,,,0.14935302734375,-2.29621887207031,1.09542846679688,-1.76033740042511,1.79821799845436,0.513417244881055,0.68427593410581,0.36050664400529,-0.337379474519498,0.536634287462214,0.848641753196716,-0.491156786680222,0.196397185325623,,-0.50830078125,-1.0390625,-0.118408203125,,,,,,,,,,
,,,,,,,,,,,,,,0.548065185546875,-0.802902221679688,0.137908935546875,-1.7500321806879,1.77391309951441,0.497357711787715,0.676338677295954,0.362226082359722,-0.347714446234926,0.538936740864071,0.860779345035553,-0.477105051279068,0.177283480763435,,-0.378173828125,-0.93701171875,-0.142578125,,,,,,,,,,
,,,,,,,,,,,,,,0.520187377929688,1.00930786132812,-1.2677001953125,-1.74378138655024,1.74973807544343,0.48408255127355,0.669262907700258,0.361740347357416,-0.358134960888121,0.541267296767649,0.870969355106354,-0.465396523475647,0.157537832856178,,-0.461181640625,-0.921875,-0.204345703125,,,,,,,,,,
,,,,,,,,,,,,,,0.943832397460938,0.0058135986328125,-1.23336791992188,-1.72208571158128,1.73984121815333,0.486241248603496,0.663838312254354,0.365635363574117,-0.354881668671767,0.547438031259188,0.871493518352509,-0.467306107282638,0.14874105155468,,-0.50927734375,-0.81982421875,-0.12939453125,,,,,,,,,,
,,,,,,,,,,,,,,1.27276611328125,-0.265335083007812,-0.398086547851562,-1.70636031102754,1.74028941834774,0.484483828832136,0.660781471069008,0.371487303292554,-0.35094960423617,0.549726596164965,0.872234880924225,-0.465751647949219,0.149269938468933,,-0.48828125,-0.901611328125,-0.1201171875,,,,,,,,,,
,,,,,,,,,,,,,,1.22470092773438,0.516693115234375,-0.202606201171875,-1.69608341839341,1.73969250086918,0.473399646250931,0.657216610835832,0.377981832525041,-0.351674278143237,0.549109413473655,0.877359092235565,-0.455914676189423,0.149607881903648,,-0.490234375,-0.80419921875,-0.1572265625,,,,,,,,,,
,,,,,,,,,,,,,,1.04483032226562,-0.0827789306640625,0.262908935546875,-1.71593863363297,1.75042560252917,0.461859114686482,0.661267530909837,0.377753733922402,-0.357022292595893,0.540890167715165,0.880821049213409,-0.445613205432892,0.159945264458656,,-0.596435546875,-0.814697265625,-0.17236328125,,,,,,,,,,
,,,,,,,,,,,,,,0.966323852539062,-0.536941528320312,0.61163330078125,-1.75312386359204,1.76757954168251,0.445858431455749,0.669205948881574,0.374652477079093,-0.366005590503588,0.527104065932933,0.88482791185379,-0.431232541799545,0.176402166485786,,-0.67041015625,-0.525390625,-0.281005859375,,,,,,,,,,
,,,,,,,,,,,,,,0.97711181640625,-0.746124267578125,0.16900634765625,-1.76940665785929,1.775842944114,0.432138709687825,0.671978104000397,0.375357102563966,-0.371523851463571,0.519155378788506,0.889049112796783,-0.418813854455948,0.184895053505897,,-0.8251953125,-0.355224609375,-0.335693359375,,,,,,,,,,
,,,,,,,,,,,,,,0.906753540039062,-0.54266357421875,0.200347900390625,-1.77941816580245,1.78623058481585,0.420369315289313,0.674265366804356,0.378082495953955,-0.374040583693624,0.512360616389533,0.891834378242493,-0.40809765458107,0.195160314440727,,-0.78955078125,-0.17236328125,-0.513916015625,,,,,,,,,,
,,,,,,,,,,,,,,0.935272216796875,-0.637954711914062,0.168670654296875,-1.78889084108407,1.79622960507072,0.409740171490086,0.67656182451936,0.380495796641389,-0.376156662211747,0.505957514364551,0.894015908241272,-0.398371011018753,0.205025911331177,,-0.612060546875,0.061767578125,-0.572998046875,,,,,,,,,,
,,,,,,,,,,,,,,0.942611694335938,-0.48895263671875,0.1431884765625,-1.79555287217101,1.80347548958445,0.402241736720151,0.678233752049195,0.382216705369613,-0.377543914636723,0.501367941847454,0.89538848400116,-0.391482144594193,0.212181270122528,,-0.72216796875,0.179443359375,-0.831298828125,,,,,,,,,,
,,,,,,,,,,,,,,0.940277099609375,-0.282989501953125,0.204849243164062,-1.80284992506955,1.80988141891486,0.394942953757109,0.679909840069778,0.383424511221631,-0.379287342740795,0.496839156374383,0.896763026714325,-0.384755522012711,0.21858349442482,,-0.990966796875,0.220947265625,-1.009033203125,,,,,,,,,,
,,,,,,,,,,,,,,0.898147583007812,-0.241073608398438,0.25341796875,-1.81035333262017,1.81563272737471,0.387533273473019,0.681501912913774,0.384403832636712,-0.381305248128675,0.492336226725972,0.898232400417328,-0.377905756235123,0.224422320723534,,-0.751708984375,0.5361328125,-1.063232421875,,,,,,,,,,
,,,,,,,,,,,,,,0.9334716796875,-0.223052978515625,0.215194702148438,-1.81785944324572,1.82221619213077,0.378769936457008,0.683097139823225,0.385942060525874,-0.383392547543719,0.48727512775728,0.899908661842346,-0.369777858257294,0.231145948171616,,-0.89697265625,0.645263671875,-1.28173828125,,,,,,,,,,
,,,,,,,,,,,,,,0.925872802734375,-0.329833984375,0.303253173828125,-1.82675864543679,1.83078400660757,0.367864812246573,0.685092601188213,0.388050448857117,-0.385703606363523,0.480934131566731,0.90173876285553,-0.359623908996582,0.23987004160881,,-0.6025390625,0.21728515625,-1.3505859375,,,,,,,,,,
,,,,,,,,,,,,,,0.848068237304688,-0.311691284179688,0.381698608398438,-1.83310805642776,1.83942694158824,0.356467496381459,0.68656847675239,0.39113541611314,-0.38746588816575,0.474875608311268,0.903525054454803,-0.348965972661972,0.24872636795044,,-0.62548828125,0.419921875,-1.392578125,,,,,,,,,,
,,,,,,,,,,,,,,0.942459106445312,-0.298675537109375,0.244461059570312,-1.8366367969579,1.84646940409546,0.344750572754096,0.687155217954788,0.394850625935817,-0.389163946015226,0.4695337933573,0.905623495578766,-0.337961941957474,0.256178617477417,,-0.54052734375,0.396240234375,-1.587158203125,,,,,,,,,,
,,,,,,,,,,,,,,0.978469848632812,-0.265533447265625,0.136795043945312,-1.84232925077326,1.85307828258637,0.332310603124801,0.688002572084316,0.397878019860832,-0.391688651312664,0.463600519595962,0.907878518104553,-0.326228082180023,0.26330891251564,,-0.57177734375,0.279541015625,-1.43505859375,,,,,,,,,,
,,,,,,,,,,,,,,0.94342041015625,-0.38079833984375,0.098236083984375,-1.85118708612944,1.85895381865777,0.318530610670862,0.689180260554245,0.399969828703196,-0.395519747516698,0.456747960216156,0.910539627075195,-0.313171416521072,0.269890576601028,,-0.4013671875,0.13134765625,-1.337646484375,,,,,,,,,,
,,,,,,,,,,,,,,0.932342529296875,-0.298141479492188,0.334747314453125,-1.86071099598057,1.86426662809548,0.306083264459252,0.69056421296849,0.401293380103273,-0.399265325434823,0.450190814732458,0.912753880023956,-0.301326274871826,0.275830626487732,,-0.341064453125,0.11572265625,-1.324462890625,,,,,,,,,,
,,,,,,,,,,,,,,0.93243408203125,-0.446868896484375,0.137924194335938,-1.86317146722247,1.86391453678371,0.300271346830028,0.690247886108511,0.40194919680424,-0.401526270223331,0.448075075186501,0.914512157440186,-0.295779436826706,0.276010602712631,,-0.450927734375,0.250732421875,-1.378173828125,,,,,,,,,,
,,,,,,,,,,,,,,0.86260986328125,-0.370803833007812,0.206771850585938,-1.86905994870528,1.86160067309381,0.295377497277678,0.690337343180316,0.400733208977394,-0.404971060111429,0.445920918669823,0.916523933410645,-0.291101008653641,0.274305492639542,,-0.491455078125,0.391357421875,-1.17236328125,,,,,,,,,,
,,,,,,,,,,,,,,0.865798950195312,-0.254501342773438,0.209701538085938,-1.87376073794326,1.85709328310541,0.291729944855523,0.689892500936768,0.399102971442891,-0.408559381766131,0.444796856879208,0.91876357793808,-0.28760951757431,0.270469695329666,,-0.255615234375,0.580810546875,-1.0302734375,,,,,,,,,,
,,,,,,,,,,,,,,0.98394775390625,-0.283676147460938,0.3116455078125,-1.87739572252072,1.85284424456501,0.288013881955967,0.689266026394371,0.397921908997108,-0.411831917277087,0.443807136070344,0.920924663543701,-0.284048467874527,0.266858994960785,,-0.37060546875,0.527587890625,-0.958251953125,,,,,,,,,,
,,,,,,,,,,,,,,0.918182373046875,-0.313262939453125,0.471435546875,-1.87764996500942,1.84975785971917,0.28454472458345,0.688229106991827,0.398099595484488,-0.413881680076037,0.443350015603046,0.922685742378235,-0.280720502138138,0.264285176992416,,-0.409423828125,0.79541015625,-1.043701171875,,,,,,,,,,
,,,,,,,,,,,,,,0.905548095703125,-0.237716674804688,0.424835205078125,-1.87307933875146,1.84782127673546,0.280110467514656,0.686333969847166,0.400454143332172,-0.414722118609764,0.443381954325022,0.92438405752182,-0.276461809873581,0.262835681438446,,-0.39111328125,0.790771484375,-0.919677734375,,,,,,,,,,
,,,,,,,,,,,,,,0.99658203125,-0.147064208984375,0.481582641601562,-1.86705177949237,1.84874289910483,0.273488271892034,0.684432115947544,0.404530257172562,-0.414847015543168,0.442504104977963,0.925881862640381,-0.270091712474823,0.264184087514877,,-0.4736328125,0.688232421875,-0.8125,,,,,,,,,,
,,,,,,,,,,,,,,0.980804443359375,-0.273818969726562,0.28485107421875,-1.86152007362635,1.84963959260468,0.26806341042829,0.682764262801962,0.40809281003736,-0.414773532455317,0.441877771485554,0.927039384841919,-0.264864504337311,0.265413552522659,,-0.3642578125,0.884033203125,-0.77392578125,,,,,,,,,,
,,,,,,,,,,,,,,0.87603759765625,-0.318771362304688,0.180038452148438,-1.85701088854689,1.85074675862258,0.260709018728915,0.681067950965055,0.411863878043125,-0.415376487637201,0.440428019739308,0.928592026233673,-0.257765680551529,0.266970813274383,,-0.41650390625,1.151123046875,-0.908935546875,,,,,,,,,,
,,,,,,,,,,,,,,0.780685424804688,-0.372344970703125,0.154495239257812,-1.85004515238016,1.85147545901951,0.255543388704412,0.679065430874152,0.415784194563546,-0.414983743125993,0.440206881602144,0.929664373397827,-0.252771198749542,0.268012702465057,,-0.42919921875,1.017822265625,-0.74365234375,,,,,,,,,,
,,,,,,,,,,,,,,0.845855712890625,-0.312835693359375,0.15765380859375,-1.84247111509641,1.8519979216966,0.250198445723023,0.676844668991963,0.41989999111797,-0.414579488355807,0.440101034371542,0.930808663368225,-0.247596234083176,0.268869429826737,,-0.165771484375,1.178466796875,-0.621337890625,,,,,,,,,,
,,,,,,,,,,,,,,0.847763061523438,-0.511810302734375,0.213668823242188,-1.83571023164262,1.85279911875088,0.244670929296163,0.6748024160291,0.423836808214562,-0.414313656007583,0.439713765775405,0.931893467903137,-0.242237061262131,0.269991874694824,,-0.190185546875,1.10595703125,-0.57958984375,,,,,,,,,,
,,,,,,,,,,,,,,0.7984619140625,-0.858306884765625,-0.916275024414062,-1.8251993032318,1.85389050062186,0.240049523954646,0.672124867944698,0.428844321113925,-0.412884781401036,0.440303094274535,0.932663202285767,-0.237750723958015,0.271318584680557,,-0.24658203125,1.231201171875,-0.655029296875,,,,,,,,,,
,,,,,,,,,,,,,,0.318267822265625,-0.677154541015625,2.3134765625,-1.81524711925139,1.86740292719433,0.241322033353191,0.672924913849708,0.434828363483311,-0.40580439992814,0.439794302139935,0.928621828556061,-0.238986566662788,0.283807277679443,,0.039794921875,1.216552734375,-0.704833984375,,,,,,,,,,
,,,,,,,,,,,,,,1.39865112304688,0.9493408203125,1.44032287597656,-1.80724837321957,1.86699499147844,0.211963561909287,0.666776156885419,0.445069139298089,-0.412208232127395,0.432905586982664,0.935047090053558,-0.210379928350449,0.28535395860672,,0.0830078125,1.07080078125,-0.580810546875,,,,,,,,,,
,,,,,,,,,,,,,,1.46134948730469,-0.0620574951171875,-0.599945068359375,-1.77252783033559,1.85003494273432,0.235446944152315,0.659123941642301,0.44672734578622,-0.403701120782499,0.450572528677856,0.934744298458099,-0.23327761888504,0.268019378185272,,0.043212890625,0.9921875,-0.595947265625,,,,,,,,,,
,,,,,,,,,,,,,,0.956207275390625,-0.26116943359375,0.511459350585938,-1.78628687269372,1.85005997872605,0.228929729305585,0.661200277469162,0.443894448795858,-0.408580621580567,0.44590774252323,0.936179161071777,-0.226935312151909,0.268456190824509,,0.049560546875,0.8515625,-0.57421875,,,,,,,,,,
,,,,,,,,,,,,,,0.858367919921875,-0.124053955078125,0.353118896484375,-1.78330725567699,1.84746997564796,0.227921008159201,0.65985537638058,0.444564228482942,-0.409048959913847,0.44680234448167,0.937090992927551,-0.225952789187431,0.266092956066132,,0.211181640625,0.343994140625,-0.440185546875,,,,,,,,,,
,,,,,,,,,,,,,,0.8929443359375,-0.04730224609375,0.149154663085938,-1.77302811782105,1.8432784485739,0.230540189448041,0.657112610821575,0.446323108459462,-0.407399130504045,0.450582394423822,0.937624871730804,-0.228503450751305,0.26200258731842,,0.46337890625,0.1240234375,-0.353515625,,,,,,,,,,
,,,,,,,,,,,,,,0.89666748046875,-0.149551391601562,0.3780517578125,-1.77575124946319,1.84294597960361,0.229980089558472,0.657565584202019,0.445499854167661,-0.408276520656643,0.449941733877006,0.937835156917572,-0.227958142757416,0.261725246906281,,0.544189453125,0.10595703125,-0.32861328125,,,,,,,,,,
,,,,,,,,,,,,,,0.832962036132812,-0.18695068359375,0.183868408203125,-1.77397788453368,1.84096139374637,0.231012828971508,0.656924824291522,0.445365047823758,-0.408243493467926,0.451039683719568,0.938125193119049,-0.228963568806648,0.259800493717194,,0.450439453125,0.245849609375,-0.529052734375,,,,,,,,,,
,,,,,,,,,,,,,,0.886199951171875,-0.114608764648438,0.198455810546875,-1.76995118620268,1.8398176347081,0.233259110719827,0.65614174218414,0.445839684019849,-0.407086649294385,0.452753057548524,0.937923669815063,-0.231149598956108,0.258590012788773,,0.411865234375,-0.0263671875,-0.604736328125,,,,,,,,,,
